trigger_num,name,ra,dec,lii,bii,day_trigger,time,seconds_trigger,error_radius,earth_angle,overwrite,overwritten,max_cts_64,threshold_64,flux_64,flux_64_error,flux_64_time,max_cts_256,threshold_256,flux_256,flux_256_error,flux_256_time,max_cts_1024,threshold_1024,flux_1024,flux_1024_error,flux_1024_time,t50,t50_error,t50_start,t90,t90_error,t90_start,fluence_1,fluence_1_error,fluence_2,fluence_2_error,fluence_3,fluence_3_error,fluence_4,fluence_4_error,comments_quality,comments_otherobs,comments_general,comments_position,comments_duration
7305,GRB 990105,306.61,4.33,48.27,-18.84,11183,51183.36793,31789.177, 2.19,132.35,Y,N,  12.652,  66, 14.8166,  0.4119,   0.4480,   1.053,-999,  7.7650,  0.1583,   0.5760,-999,-999,  2.9913,  0.0592,   0.8960,   0.358, 0.021,    0.117,   3.099, 0.448,   -0.027,0.000000065039,0.0000000042674,0.000000095624,0.0000000041809,0.00000058573,0.000000012522,0.000003358,0.00000015069,,,,,
7310,GRB 990108,62.13,-12.11,204.93,-41.56,11186,51186.34799,30066.425, 0.62,115.51,N,N,,,  1.3524,  0.2261,  70.2080,,,  1.2784,  0.1112,  70.3360,,,  1.1297,  0.0545,  71.0400,  55.296, 0.832,   12.160, 145.664, 3.238,  -23.552,0.0000023151,0.000000055942,0.0000039833,0.000000057119,0.000014128,0.00000016364,0.000034082,0.0000019438,,,,,
7311,GRB 990109,160.83,-72.4,293.5,-11.92,11187,51187.06694, 5783.801, 6.08,100.34,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7318,GRB 990111-,43.85,38.27,148.16,-18.46,11189,51189.49816,43041.017, 0.87,100.36,N,N,,,  4.0609,  0.5591,   7.9360,,,  3.9428,  0.1471,   8.0000,,,  3.4579,  0.0711,   8.3840,   5.760, 0.143,    3.776,  14.976, 0.749,   -1.024,0.00000044238,0.000000025674,0.0000010175,0.00000002728,0.0000054862,0.000000085269,0.000026271,0.0000011546,,,,,
7319,GRB 990111-,173.65,27.82,206.17,72.96,11189,51189.74884,64700.153, 1.72,73.5,N,N,,,  2.8551,  0.2447,   7.3600,,,  2.7517,  0.1202,   7.4240,,,  2.5115,  0.0586,   7.4880,  26.432, 0.462,    4.608,  49.664, 1.675,    0.064,0.00000095072,0.000000029127,0.000001132,0.000000026596,0.0000028727,0.000000075476,0.0000057032,0.00000093324,,,,,
7322,GRB 990112,277.24,-18.19,14.22,-3.41,11190,51190.59539,51441.401, 1.61,79.59,N,N,,,  1.5829,  0.2655,  10.8160,,,  1.3976,  0.1327,  10.8160,,,  1.2740,  0.0657,  11.1360,  16.704, 2.764,    8.064,  60.480, 6.152,   -0.960,0.00000041118,0.000000041118,0.00000039807,0.000000024217,0.0000013784,0.000000061935,0.0000037623,0.00000071814,,,,,
7323,GRB 990113,66.91,31.73,167.63,-11.81,11191,51191.00119,  103.161, 3.43,153.87,N,N,   0.881,  60,  0.7409,  0.1861,   5.5040,   1.238, 121,  0.5699,  0.0902,   0.0640,   2.368, 242,  0.4805,  0.0447,   0.4480,  53.376, 8.248,  -41.984, 107.840, 9.973,  -66.560,0.00000091602,0.00000007499,0.0000010754,0.000000061835,0.0000020508,0.00000014987,0.0000040557,0.0000017977,,,,,
7328,GRB 990117-,19.66,-1.29,138.24,-63.35,11195,51195.31274,27021.049, 0.95,98.06,N,N,,,  1.3698,  0.2255,   2.3680,,,  1.2303,  0.1112,   3.1360,,,  1.1428,  0.0554,   3.2640,  20.736, 0.668,    6.592,  63.808, 5.505,    1.088,0.0000021131,0.000000054164,0.0000016922,0.000000034695,0.0000017741,0.00000010127,0.0000015692,0.0000010694,,,,,
7329,GRB 990117-,316.36,-22.02,25.53,-38.78,11195,51195.88351,76335.481, 1.02,69.29,N,N,   3.935,  71,  4.2126,  0.2656,   1.7280,   7.121, 143,  4.0533,  0.1305,   1.8560,  12.594, 264,  3.4232,  0.0624,   1.8560,   1.472, 0.091,    0.768,   3.136, 0.202,    0.000,0.00000010484,0.0000000077231,0.00000018131,0.0000000076329,0.0000021735,0.00000002925,0.000010566,0.00000042413,,,,,
7332,GRB 990119,235.74,-1.41,5.31,39.85,11197,51197.59745,51620.089,11.74,167.64,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7335,GRB 990120,10.2,-7.58,115.09,-70.29,11198,51198.39839,34420.857, 3.29,96.9,Y,N,,,  1.8782,  0.2715,   1.5360,,,  1.3933,  0.1280,   0.0640,,,  1.1620,  0.0623,   0.7680,  26.304, 1.669,    1.536,  43.392, 7.127,   -0.896,0.00000037337,0.000000054643,0.00000036712,0.000000034434,0.0000015751,0.000000095526,0.0000054848,0.0000012903,,,,,
7343,GRB 990123-,229.08,42.31,69.74,56.92,11201,51201.40759,35216.121, 0.44,154.14,N,N,  22.034,  60, 16.9624,  0.4825,  25.2160,  43.019, 121, 16.6279,  0.2389,  25.2800,  80.107, 264, 16.4128,  0.1187,  25.9200,  29.824, 0.143,   27.136,  63.360, 0.264,   20.096,0.000010859,0.000000046417,0.0000148,0.000000050036,0.000087229,0.00000016176,0.00037433,0.0000019596,,,,,
7344,GRB 990123-,320.61,-60.81,333.97,-41.59,11201,51201.55535,47982.265, 7.67,95.71,N,N,   2.234,  66,  2.6955,  0.2635,   0.0640,   1.417, 132,  1.7904,  0.1206,   0.1280,   1.144, 264,  0.5835,  0.0525,   0.5120,   0.091, 0.023,   -0.042,   0.364, 0.343,   -0.256,0.000000012948,0.0000000045769,0.000000013233,0.0000000039672,0.00000012781,0.000000011081,0.0000013849,0.00000019891,,,,,
7352,GRB 990126-,62.72,-43.93,249.32,-46.85,11204,51204.28129,24303.353, 5.46,109.96,N,N,,,  0.8007,  0.3046,   1.6000,,,  0.6414,  0.0998,   0.5760,,,  0.5171,  0.0489,   1.2160,,,,,,,0.000000052088,0.000000010848,0.00000010808,0.000000011247,0.00000034655,0.000000034689,0,0.0000002025,,,,,
7353,GRB 990126-,321.14,-24.3,24.29,-43.64,11204,51204.60005,51843.897, 1.96,75.48,N,N,  12.374,  82,  8.4761,  0.3789,   0.0640,  14.407, 165,  7.2811,  0.1730,   0.2560,   8.933, 308,  2.0062,  0.0583,   0.5120,   0.147, 0.006,    0.030,   0.249, 0.004,   -0.003,0.000000027612,0.0000000037666,0.000000042761,0.0000000035752,0.00000045934,0.000000014233,0.0000086805,0.0000003441,,,,,
7357,GRB 990128-,269.66,-37.1,354.33,-6.49,11206,51206.39419,34057.977, 4.25,91.43,N,N,   0.772,  77,  0.9967,  0.2138,   0.0000,   1.299, 154,  0.8062,  0.1044,   0.1920,   1.922, 308,  0.7395,  0.0520,   0.8320,   9.152, 2.415,   -4.096,  52.672,17.438,  -19.456,0.00000031898,0.000000041992,0.00000026749,0.0000000304,0.00000095066,0.000000089274,0.0000035987,0.0000014597,,,,,
7358,GRB 990128-,319.25,-43.18,357.89,-44.19,11206,51206.47069,40667.897, 3.56,89.38,N,N,   0.814,  71,  0.9807,  0.2073,   2.0480,   1.335, 143,  0.7436,  0.0991,   1.8560,   1.808, 308,  0.6742,  0.0492,   2.5600,   6.848, 0.607,   -0.320,  36.480, 4.908,   -5.120,0.00000020313,0.000000023814,0.00000026062,0.000000018178,0.00000096877,0.000000054252,0.0000011003,0.00000059175,,,,,
7359,GRB 990129-,100.98,-19.08,229.26,-10.17,11207,51207.15392,13298.937,12.21,123.72,N,N,   1.052,  77,  0.9094,  0.1904,   0.0000,   1.078, 154,  0.5284,  0.0920,   0.1280,-999, 308,  0.1280,  0.0406,   0.5120,   0.128, 0.143,   -0.128,   0.448, 0.091,   -0.448,0,0.0000000027311,0.0000000047558,0.0000000031588,0.000000024658,0.000000010155,0.00000045962,0.0000001957,,,,,
7360,GRB 990129-,94.92,-12.28,220.45,-12.54,11207,51207.21934,18950.905, 0.35,126.64,N,N,   5.765,  77,  5.8795,  0.2997,  46.3360,  10.907, 154,  5.5507,  0.1469,  46.4000,  18.938, 308,  4.9916,  0.0712,  46.4640,  26.240, 0.231,   38.784, 130.112, 1.236,    9.024,0.0000075595,0.000000061184,0.0000088438,0.000000056254,0.000022017,0.0000001532,0.000020102,0.000001594,,,,,
7361,GRB 990129-,204.17,-28.29,314.89,33.53,11207,51207.72513,62651.385, 7.28,79.43,N,N,   0.391,  77,  1.4644,  0.2057,  -0.1280,   1.322, 143,  0.9129,  0.0960,   0.0000,-999, 308,  0.2886,  0.0448,   0.0640,   0.960, 0.143,   -1.088,   1.856, 0.345,   -1.792,0.0000000094761,0.0000000041314,0.000000014975,0.0000000041524,0.000000078501,0.000000011873,0,0.0000001068,,,,,
7362,GRB 990130,175.59,56.97,140.57,57.73,11208,51208.69113,59714.041, 3.75,141.49,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7366,GRB 990202-,315.85,-1.78,47.67,-29.9,11211,51211.14969,12932.793, 3.25,151.81,N,N,   5.545,  77,  7.7067,  0.3397,   0.0000,   2.877, 154,  2.8343,  0.1267,   0.1280,   2.192, 286,  0.7169,  0.0516,   0.5120,   0.043, 0.003,   -0.042,   0.099, 0.007,   -0.063,0.000000020354,0.0000000044927,0.000000023502,0.0000000037453,0.00000013842,0.000000011106,0.00000094269,0.00000016903,,,,,
7367,GRB 990202-,336.06,38.43,93.72,-15.95,11211,51211.65149,56288.633, 5.24,86.15,N,N,,,  1.4881,  0.2324,   0.3200,,,  1.1777,  0.1125,   0.3200,,,  0.8480,  0.0545,   0.7680,   0.399, 0.039,    0.125,   0.890, 0.139,   -0.071,0.000000045805,0.0000000061026,0.000000057082,0.0000000059103,0.000000097379,0.000000016275,0.000000042846,0.00000013846,,,,,
7368,GRB 990203,324.93,23.5,75.94,-21.41,11212,51212.65371,56480.825, 1.02,147.09,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7369,GRB 990204,31.56,1.42,158.16,-56.25,11213,51213.01702, 1470.201, 1.20,74.95,N,N,   1.231,  77,  1.7237,  0.2462,  25.2800,   2.149, 154,  1.4430,  0.1203,  25.2800,   2.542, 308,  1.2228,  0.0591,  25.8560,  31.744,17.282,   15.360, 103.680, 6.859,   -1.728,0.00000072301,0.000000044338,0.0000012398,0.000000045668,0.0000036242,0.0000001509,0.0000073249,0.0000019201,,,,,
7371,GRB 990205,276.19,22.85,50.9,15.8,11214,51214.01351, 1167.097, 4.14,113.25,N,N,,,  0.8302,  0.2122,  -0.5120,,,  0.6842,  0.1083,   1.0880,,,  0.4517,  0.0510,   3.1360,  14.144,10.633,   -0.768,  49.536,61.576,   -6.144,0.0000002094,0.000000029896,0.0000002209,0.000000017949,0.00000019041,0.000000049412,0.00000081336,0.00000080053,,,,,
7374,GRB 990206-,247.41,8.75,24.04,35.42,11215,51215.21559,18626.809, 0.76,116.85,N,N,   4.265,  71,  4.6678,  0.3052,   1.6000,   8.242, 143,  4.5236,  0.1400,   1.6000,  14.136, 264,  4.3384,  0.0691,   1.9840,   3.456, 0.143,    1.344,  12.160, 1.026,    0.320,0.00000046439,0.000000020743,0.00000074165,0.00000001664,0.0000025596,0.000000047374,0.00000087739,0.00000033949,,,,,
7375,GRB 990206-,112.1,60.4,156.39,27.84,11215,51215.66043,57061.561, 3.56,95.08,N,N,   5.383,  71,  6.4008,  0.3084,   0.1280,   3.057, 143,  4.4257,  0.1360,   0.1280,   3.464, 308,  1.1761,  0.0513,   0.5760,   0.100, 0.009,   -0.013,   0.311, 0.073,   -0.071,0.00000002236,0.0000000036061,0.000000036679,0.0000000037445,0.00000023139,0.000000011057,0.00000038838,0.00000011113,,,,,
7376,GRB 990207,215.93,5.13,352.02,58.9,11216,51216.0399, 3447.545, 6.62,108.97,N,N,   0.621,  77,  0.6160,  0.1801,  -1.3440,-999, 154,  0.4063,  0.0873,  -0.7040,   1.420, 286,  0.3623,  0.0436,  -0.6400,   4.608, 1.296,   -3.072,   9.216, 1.846,   -4.096,0.0000001149,0.00000001798,0.00000011169,0.000000013032,0.00000028535,0.000000038284,0,0.00000023884,,,,,
7377,GRB 990208-,303.08,16.13,56.79,-9.72,11217,51217.04457, 3851.001, 7.07,135.44,N,N,,,  0.7029,  0.2056,   0.1280,,,  0.5997,  0.1054,   0.0000,,,  0.4465,  0.0504,   0.4480,  85.184,24.958,  -66.560, 212.352,14.474, -158.720,0.0000013689,0.00000013076,0.00000049709,0.000000074513,0.00000052593,0.00000017386,0.0000017182,0.0000028451,,,,,
7378,GRB 990208-,296.1,-39.4,0.16,-26.55,11217,51217.17552,15164.921, 2.29,119.58,N,N,,,  5.2576,  0.3389,   0.8320,,,  4.3574,  0.1611,   0.8960,,,  2.5234,  0.0678,   1.4080,   0.392, 0.031,    0.624,   1.247, 0.077,   -0.021,0.000000056435,0.0000000055257,0.000000086507,0.0000000058959,0.00000073128,0.000000020301,0.0000064273,0.00000032019,,,,,
7379,GRB 990210-,108.11,50.11,167.16,23.71,11219,51219.18628,16094.969, 1.46,147.41,N,N,   1.188,  77,  1.2876,  0.2244,   4.8000,   2.044, 154,  1.1791,  0.1109,  29.3760,   2.474, 308,  0.9979,  0.0542,   5.6320,  25.728, 0.410,    4.032,  66.944, 9.989,   -0.576,0.0000005473,0.000000028776,0.00000066092,0.000000024995,0.00000154,0.000000068024,0.0000023524,0.00000079606,,,,,
7381,GRB 990210-,36.87,-28.47,222.16,-68.75,11219,51219.44014,38028.025,11.96,142.35,N,N,   0.601,  71,  0.5742,  0.1613,  -0.5760,-999, 143,  0.3367,  0.0782,  -0.1920,   1.049, 264,  0.2805,  0.0388,   0.3840,   3.328, 0.968,   -1.344,   9.664, 8.446,   -3.072,0.000000073719,0.000000012903,0.000000064399,0.00000001167,0.00000016083,0.00000002936,0.00000041215,0.00000043074,,,,,
7383,GRB 990212,230.86,-10.04,352.92,37.67,11221,51221.32668,28225.273, 4.78,89.72,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7385,GRB 990213-,203.02,-27.81,313.81,34.2,11222,51222.01423, 1229.433, 3.59,93.58,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7386,GRB 990213-,275.09,-49.06,345.27,-15.4,11222,51222.29175,25207.545, 4.38,104.42,N,N,   0.581,  71,  0.6184,  0.1956,  -0.7040,-999, 143,  0.5205,  0.0981,  -0.5760,   1.315, 286,  0.3757,  0.0483,  -0.3200,   7.424, 1.385,   -0.192,  20.608, 9.865,  -10.240,0.000000073033,0.000000020824,0.00000010105,0.000000015992,0.00000057091,0.000000047345,0.00000082588,0.00000051714,,,,,
7387,GRB 990213-,145.89,51.72,164.77,47.24,11222,51222.40699,35163.641, 2.75,151.51,N,N,,,  1.0328,  0.1917,   0.5120,,,  0.9165,  0.0940,   0.7040,,,  0.8304,  0.0464,   1.2160,  27.392, 2.255,    4.416,  63.232, 4.548,    0.064,0.00000059053,0.000000034115,0.00000064566,0.000000026448,0.00000093247,0.000000064273,0.00000098953,0.00000071128,,,,,
7390,GRB 990216,274.94,-40.34,353.36,-11.64,11225,51225.27067,23385.593, 0.55,116.02,N,N,   1.606,  77,  2.2565,  0.2416,  39.6160,   2.847, 154,  1.9793,  0.1173,  39.1040,   5.584, 308,  1.8412,  0.0579,  39.2320,  30.976, 0.590,   13.760,  76.416, 7.940,    0.896,0.0000019013,0.000000044296,0.0000021595,0.000000043757,0.000008755,0.00000012513,0.0000036724,0.0000010025,,,,,
7403,GRB 990220,163.05,55.6,151.73,54.34,11229,51229.50229,43397.881, 1.61,141.29,N,N,   1.425,  77,  1.5206,  0.2048,   3.9680,   2.550, 154,  1.2830,  0.0997,   6.1440,   4.542, 308,  1.1404,  0.0491,   4.6080,  21.632, 0.842,    5.696,  65.856, 3.973,    0.832,0.0000012975,0.000000037459,0.0000012366,0.000000028723,0.0000024781,0.000000081263,0.0000046818,0.0000011336,,,,,
7404,GRB 990221-,35.9,-66.11,289.1,-48.47,11230,51230.04051, 3499.769, 2.59,79.94,N,N,,,  0.9904,  0.1967,   3.9040,,,  0.9307,  0.0982,   1.9840,,,  0.7953,  0.0486,   1.9840,  11.072, 1.541,    1.856,  40.320,12.163,   -0.512,0.00000020966,0.000000022778,0.00000037083,0.00000002449,0.0000010863,0.000000070711,0,0.00000047517,,,,,
7405,GRB 990221-,297.8,-10.45,30.17,-17.96,11230,51230.32855,28387.065, 8.82,125.91,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7427,GRB 990225-,205.66,-34.09,314.88,27.59,11234,51234.62771,54234.041, 2.00,124.71,Y,N,   6.141,  71,  8.5673,  0.3467,   0.0000,-999,-999,  3.4740,  0.1308,   0.1920,-999,-999,  0.9014,  0.0521,   0.5120,   0.119, 0.016,   -0.028,   0.399, 0.395,   -0.031,0.000000017836,0.0000000043967,0.000000025029,0.0000000039635,0.0000002021,0.000000011653,0.00000040681,0.00000012185,,,,,
7428,GRB 990225-,232.94,-18.73,347.63,29.9,11234,51234.81862,70728.633, 8.56,70.75,N,N,,,,,,,,,,,,,,,,   0.384, 0.143,    0.128,   1.728, 1.218,    0.000,,,,,,,,,,,,,
7429,GRB 990226-,244.47,10.66,24.54,38.87,11235,51235.35748,30886.137, 0.76,120.79,N,N,,,  3.6964,  0.2815,  14.7200,,,  3.4593,  0.1293,  14.7200,,,  2.9399,  0.0618,  15.0400,   7.168, 0.143,    8.832,  17.856, 0.143,    0.960,0.00000065239,0.000000020768,0.0000011198,0.00000001793,0.000006165,0.000000056591,0.0000032365,0.00000043918,,,,,
7430,GRB 990226-,146.48,-52.62,276.86,0.6,11235,51235.69313,59886.777, 4.18,111.28,N,N,   2.223,  77,  2.2212,  0.2383,   0.1920,   3.463, 154,  1.8863,  0.1147,   0.1920,   2.766, 308,  0.8409,  0.0502,   0.4480,   0.501, 0.190,    0.044,   3.904, 0.962,   -0.512,0.000000070541,0.00000002503,0.000000075234,0.000000024431,0.00000036607,0.000000072525,0.00000025449,0.00000079532,,,,,
7432,GRB 990227,180.07,-29.95,289.91,31.63,11236,51236.75418,65160.953, 5.66,73.31,N,N,   0.584,  71,  0.5554,  0.1677,  -0.3840,-999, 143,  0.4884,  0.0825,  -0.1920,   1.351, 286,  0.3857,  0.0408,   0.1280,   6.144, 0.749,    0.064,  15.680, 4.284,   -3.072,0.000000092001,0.000000012863,0.0000001801,0.000000013673,0.00000038612,0.000000038027,0,0.00000021944,,,,,
7433,GRB 990228-,172.54,-40.73,286.71,19.57,11237,51237.1811,15647.225, 4.14,108.33,N,N,   0.722,  77,  0.9197,  0.1898,  -0.1280,   1.273, 154,  0.7187,  0.0930,  -0.0640,   2.016, 286,  0.6234,  0.0462,   0.5120,   8.832, 0.870,   -0.768,  39.936, 6.478,  -19.200,0.00000033908,0.000000026703,0.00000037903,0.000000022083,0.0000005851,0.000000057225,0.00000069109,0.00000066047,,,,,
7434,GRB 990228-,44.44,22.33,157.71,-31.88,11237,51237.61555,53183.225, 3.53,112.64,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7440,GRB 990302,255.63,66.03,96.56,35.6,11239,51239.31162,26923.577, 3.54,100.56,N,N,,,  5.9164,  0.3618,   0.0000,,,  1.9498,  0.1486,   0.1280,,,  0.5084,  0.0675,   0.5120,   0.064, 0.091,   -0.064,   0.576, 0.143,   -0.128,0.000000020683,0.0000000055878,0.00000001757,0.0000000045618,0.000000091783,0.000000014861,0.00000044922,0.00000025406,,,,,
7442,GRB 990303-,317.68,-16.59,32.6,-38.11,11240,51240.16598,14340.857, 6.82,141.7,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7443,GRB 990303-,330.92,-41.25,359.49,-52.98,11240,51240.37696,32569.081, 3.49,111.22,N,N,,,  1.2660,  0.2266,  14.4000,,,  1.2446,  0.1143,  14.4640,,,  0.8852,  0.0552,  15.0400,,,,,,,0.00000087633,0.000000080737,0.00000087891,0.000000068007,0.0000022146,0.00000022491,0.00000066874,0.0000019895,,,,,
7446,GRB 990304-,8.32,-58.25,307.53,-58.72,11241,51241.4275,36936.121, 0.91,94.21,N,N,,, 12.8255,  0.4076,   0.3200,,, 12.2163,  0.2004,   0.3840,,,  8.1785,  0.0852,   1.0240,   1.408, 0.091,    0.320,  13.568, 0.962,    0.064,0.00000067401,0.000000016715,0.00000076643,0.00000001534,0.0000019548,0.000000045468,0.0000017519,0.00000047598,,,,,
7447,GRB 990304-,220.19,-26.91,331.12,29.91,11241,51241.9365,80913.785, 2.75,133.73,N,N,   4.648,  71,  6.9780,  0.3180,   0.0000,   2.021, 143,  2.2543,  0.1181,   0.1920,   1.392, 286,  0.5954,  0.0496,   0.5120,   0.021, 0.002,   -0.015,   0.392, 0.262,   -0.024,0.000000018665,0.0000000044973,0.000000027219,0.0000000038451,0.00000009215,0.0000000099139,0.00000014808,0.00000009376,,,,,
7448,GRB 990305-,209.78,45.73,91.53,67.05,11242,51242.58211,50294.009,12.49,106.72,N,N,   0.636,  77,  0.7334,  0.1946,  -0.0640,   1.169, 154,  0.6984,  0.0953,  -0.0640,   1.614, 286,  0.5527,  0.0464,   0.3840,,,,,,,0.000000064848,0.0000000092013,0.000000028537,0.0000000063803,0.00000016468,0.000000018391,0,0.0000002225,,,,,
7449,GRB 990305-,155.09,-49.48,279.33,6.34,11242,51242.77097,66611.769, 2.75,155.33,N,N,,,  4.2018,  0.2721,   0.0640,,,  2.9170,  0.1228,   0.1920,,,  0.8478,  0.0549,   0.5120,   0.117, 0.030,   -0.036,   0.987, 0.705,   -0.832,0.000000020111,0.0000000043749,0.000000047224,0.0000000043039,0.00000012762,0.000000011705,0.000000030762,0.000000074782,,,,,
7451,GRB 990306-,283.13,16.85,48.13,7.36,11243,51243.50914,43989.753, 2.27,133.8,N,N,,,  1.0401,  0.2160,   5.8880,,,  0.8037,  0.1064,   6.0160,,,  0.6424,  0.0522,   5.2480,   5.184, 0.320,    2.112,  18.752, 5.505,   -0.512,0.0000005137,0.000000025404,0.00000036193,0.000000016192,0.00000043903,0.00000003839,0.00000029006,0.00000035849,,,,,
7452,GRB 990306-,315.01,13.45,61.21,-20.77,11243,51243.69896,60390.137, 2.55,68.85,N,N,   0.645,  77,  0.7777,  0.2159,   0.0640,-999, 154,  0.6291,  0.1024,   0.2560,   1.179, 308,  0.4881,  0.0504,   0.3200,  27.456,14.405,  -20.480,  89.920, 9.102,  -70.656,0.00000024775,0.000000017705,0.00000030259,0.000000019416,0.00000069775,0.000000059743,0,0.00000048186,,,,,
7453,GRB 990306-,275.89,-1.25,28.63,5.63,11243,51243.82939,71659.193, 1.68,105.38,N,Y,   1.549,  82,  1.8068,  0.2269,   0.0000,-999, 165,  0.7185,  0.1009,   0.1920,-999, 308,  0.2104,  0.0477,   0.5120,   0.026, 0.032,   -0.028,   0.476, 2.750,   -0.448,0.000000002283,0.0000000031334,0.0000000086637,0.0000000035794,0.000000038014,0.000000010707,0.000000029052,0.000000086825,,,,,
7455,GRB 990307,19.2,14.59,132.09,-47.83,11244,51244.4512,38983.737, 6.62,164.71,N,N,,,  2.0034,  0.2295,   0.1280,,,  1.6682,  0.1099,   0.1920,,,  0.5346,  0.0476,   0.5120,   0.171, 0.110,   -0.091,   2.120, 0.070,   -1.984,0.0000000048591,0.0000000027073,0.000000020381,0.000000003633,0.00000010193,0.000000010906,0.000000018537,0.000000067557,,,,,
7456,GRB 990308-,48.19,69.21,134.95,9.71,11245,51245.12839,11093.049, 5.10,80,N,N,,,  4.7089,  0.2715,   0.3200,,,  3.1064,  0.1212,   0.3840,,,  1.4508,  0.0510,   0.7680,   0.384, 0.091,    0.000,   4.928, 0.898,   -0.064,0.000000035869,0.0000000046243,0.000000026444,0.0000000038439,0.00000033649,0.000000011517,0.0000067482,0.00000026196,,,,,
7457,GRB 990308-,189.18,3.55,293.81,66.16,11245,51245.21884,18907.385, 1.90,111.69,N,N,   1.561,  88,  2.0242,  0.2507,  24.4480,   2.607, 176,  1.6263,  0.1222,  24.5120,   3.713, 330,  1.2555,  0.0587,   7.7440,  19.136, 0.607,    5.248, 106.048,11.953,  -32.256,0.00000075968,0.000000052049,0.0000013571,0.000000049253,0.0000049117,0.00000016687,0.00001386,0.0000024785,,,,,
7460,GRB 990308-,64.72,70.1,138.95,13.99,11245,51245.82471,71254.777, 3.85,117.15,N,N,   0.797,  77,  0.9021,  0.2120,   0.1280,   1.236, 154,  0.7674,  0.1031,   0.3200,   2.026, 308,  0.6433,  0.0507,   0.7040,   7.872, 1.073,   -7.168,  20.864, 7.177,  -15.360,0.00000019995,0.00000003403,0.00000035326,0.000000029872,0.00000063568,0.00000008044,0.00000035367,0.00000071083,,,,,
7464,GRB 990311,43.95,19.25,159.3,-34.69,11248,51248.92483,79905.529, 0.37,159.04,N,N,,,  5.7970,  0.3144,  16.3200,,,  5.5768,  0.1543,  16.3840,,,  5.1073,  0.0754,  16.7040,   9.920, 0.143,   10.304,  41.088, 2.199,   -0.576,0.0000018423,0.000000038506,0.0000034566,0.000000041368,0.000016287,0.00000011461,0.000034331,0.0000012129,,,,,
7465,GRB 990312,107.35,-59.17,269.79,-20.84,11249,51249.37762,32626.361,15.57,77.3,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7469,GRB 990314,184.01,-12.86,289.69,49.1,11251,51251.83695,72312.057, 1.83,175.63,N,N,,,  2.3892,  0.2198,   2.3040,,,  2.1999,  0.1074,   2.3040,,,  2.0198,  0.0529,   2.6880,   9.408, 0.264,    1.792,  18.240, 1.154,    0.192,0.0000011367,0.000000025412,0.0000007227,0.000000019411,0.000000933,0.000000049195,0,0.00000050476,,,,,
7470,GRB 990315-,71.94,62.28,146.92,11.01,11252,51252.0068,  587.513, 3.87,112.08,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7472,GRB 990315-,5.71,-63,308.42,-53.82,11252,51252.69133,59730.617, 2.62,75.5,N,N,   3.301,  71,  2.9583,  0.2411,   1.0880,   4.390, 143,  2.0140,  0.1078,   1.2160,   6.087, 286,  1.5734,  0.0509,   1.1520,   0.899, 0.028,    0.250,   1.958, 0.066,   -0.038,0.000000040018,0.000000005895,0.00000006299,0.000000006352,0.00000065834,0.000000020421,0.0000030077,0.00000031154,,,,,
7475,GRB 990316-,152.08,-4.44,245.32,39.54,11253,51253.40324,34839.545, 0.26,146.1,N,N,   2.794,  71,  3.8734,  0.2854,   8.3840,   5.348, 143,  3.6988,  0.1412,   6.7200,   9.260, 308,  3.6681,  0.0704,   7.1680,  12.288, 0.231,    6.272,  91.136, 2.415,  -56.576,0.0000084,0.000000091768,0.000010143,0.000000083734,0.000020233,0.0000002107,0.000014213,0.0000018869,,,,,
7477,GRB 990316-,102.45,-6.2,218.27,-3.19,11253,51253.52013,44939.513, 1.53,121.32,Y,N,,,  4.7121,  0.2948,  15.4880,,,  3.9879,  0.1404,  15.6160,,,  3.0553,  0.0653,  19.9040,  24.640, 0.528,   10.624, 100.544, 1.484,    0.064,0.0000025164,0.000000052635,0.0000034039,0.000000045969,0.0000087357,0.00000011638,0.000025087,0.0000014749,,,,,
7481,GRB 990318,244.9,1.65,15.02,34.08,11255,51255.13521,11682.297, 3.18,152.49,N,N,   1.808,  77,  1.7493,  0.2120,   9.2800,   2.922, 154,  1.6155,  0.1042,   9.3440,   4.464, 308,  1.2606,  0.0501,   9.6640,   9.088, 0.143,    0.128,  18.240, 2.233,   -5.888,0.0000003643,0.000000016804,0.00000033076,0.000000014986,0.00000081083,0.00000004136,0,0.00000022761,,,,,
